Episode,Timestep,Drone_X,Drone_Y,Drone_Z,Payload_X,Payload_Y,Payload_Z
1,213,-0.28986347,0.006041883,3.2703633,-0.21186994445927804,0.007606643848192622,2.3374547139929116
1,214,-0.29280052,0.0060590454,3.2705393,-0.1909473649689016,0.007780078466343411,2.323916453796345
1,215,-0.29574218,0.006075531,3.2706993,-0.16831490963522944,0.007974141647439155,2.3121556915280412
1,216,-0.2986839,0.006091348,3.2708435,-0.14426435107973953,0.008194737312521393,2.3026295656196822
1,217,-0.3016211,0.006106506,3.2709723,-0.11928966057440253,0.008441998657295632,2.2954734607561074
1,218,-0.3045492,0.006121016,3.2710848,-0.09423840029527016,0.00870459357952094,2.290571751885924
1,219,-0.30746353,0.0061348877,3.2711806,-0.06985560979197424,0.00898943022705753,2.2874205467443156
1,220,-0.3103595,0.006148129,3.2712588,-0.045910364295458736,0.009313454217314082,2.285629064240692
1,221,-0.3132325,0.0061607473,3.2713194,-0.02233969140302972,0.009660200336358973,2.2850537572951333
1,222,-0.31607792,0.0061727515,3.2713616,0.0007921748276955472,0.010011577051115288,2.2857509270494827
1,223,-0.31889126,0.0061841505,3.2713854,0.023529325395778424,0.010362590506072265,2.287619784160927
1,224,-0.32166806,0.006194951,3.271391,0.04567599395058384,0.010714369648952888,2.290799452392339
1,225,-0.324404,0.0062051597,3.271378,0.0670484921736992,0.011047534277501997,2.295128859575007
1,226,-0.3270948,0.006214787,3.271347,0.08752827371439013,0.01135604836636963,2.3005180428790424
1,227,-0.32973632,0.006223838,3.2712977,0.10695761999259656,0.011640922500951131,2.306876972498602
1,228,-0.3323246,0.006232323,3.2712305,0.12534256759944132,0.011899422994835141,2.314269509442603
1,229,-0.33485577,0.006240251,3.2711453,0.14267906895901059,0.01213258266139871,2.3227818440513492
1,230,-0.33732608,0.0062476285,3.271042,0.15895498291495774,0.012340506139020378,2.3323569431971887
1,231,-0.339732,0.0062544653,3.2709215,0.17425398429694866,0.012522819907104408,2.3430596964135884
1,232,-0.34207022,0.006260768,3.2707834,0.1889521290083926,0.012677795203094073,2.354966641930165
1,233,-0.34433755,0.0062665446,3.2706282,0.20338449484410664,0.012807362407650888,2.368034896074175
1,234,-0.34653103,0.006271802,3.2704554,0.21721025008910147,0.012920004519829149,2.3819760828126593
1,235,-0.34865177,0.006276574,3.2702324,0.23029596440369468,0.013022897269236427,2.3971834418487057
1,236,-0.3506973,0.0062808627,3.2699547,0.24272354359529041,0.013105705539877412,2.4131433630095676
1,237,-0.3526627,0.0062846513,3.26963,0.25488571410189104,0.01309469238887578,2.429427934015567
1,238,-0.35454294,0.006287929,3.2692652,0.26724197061842425,0.013051063247536618,2.446102476828728
1,239,-0.35633418,0.0062906942,3.2688656,0.27923645703313876,0.013000513683570514,2.463005330625774
1,240,-0.35803333,0.006292943,3.2684364,0.29074663105418175,0.01294508956019266,2.4800346216595752
1,241,-0.35963747,0.006294672,3.2679815,0.3017459033771541,0.012886022351871829,2.4971279322935036
1,242,-0.36114416,0.0062958826,3.2675047,0.31215757591758986,0.012818572504367215,2.5142713509193273
1,243,-0.36255154,0.0062965783,3.2670093,0.32186165807467876,0.012743116729417768,2.5314579244121322
1,244,-0.3638582,0.006296762,3.2664976,0.330717907064945,0.01265956463369123,2.548778527418158
1,245,-0.36506307,0.006296439,3.2659726,0.33851695704476287,0.012554116149980074,2.56617246410768
1,246,-0.36616552,0.006295617,3.265436,0.3451075453562667,0.012430414742881589,2.5835784256218775
1,247,-0.36716533,0.006294305,3.26489,0.3503737710141382,0.012299521549061318,2.6009518944730554
1,248,-0.36806262,0.00629251,3.2643359,0.35417431812773975,0.012165809323741091,2.6182040505452844
1,249,-0.36885786,0.006290242,3.2637753,0.35646003001998755,0.01203099817115116,2.635174551747771
1,250,-0.36955193,0.0062875138,3.26321,0.3573066121127249,0.011898973894078872,2.6512466468396885
1,251,-0.37014595,0.006284339,3.2626412,0.3569939283046218,0.011767928822250579,2.6662427844915815
1,252,-0.37064135,0.0062807323,3.26207,0.3558441098016258,0.011661353802754635,2.680225493263082
1,253,-0.37103984,0.0062767076,3.2614977,0.3541563246936563,0.011603682165783587,2.6930802021683276
1,254,-0.37134337,0.00627228,3.2609253,0.3520437529747528,0.011600277477975927,2.704926321997826
1,255,-0.37155417,0.0062674657,3.2603536,0.3495449029081503,0.01165561222388267,2.715852151478298
1,256,-0.37167454,0.00626228,3.2597837,0.34660401073971725,0.011773268545962497,2.725952195704117
1,257,-0.37170714,0.00625674,3.2592165,0.3432646310202732,0.011941038986506098,2.735218150333499
1,258,-0.37165475,0.006250862,3.2586527,0.3395132224675053,0.012146828059230189,2.743670821200964
1,259,-0.37152028,0.0062446613,3.258093,0.33541301841541116,0.012396965192986388,2.751254557431746
1,260,-0.37130693,0.0062381583,3.2575383,0.33111382986749033,0.012702069903449855,2.757835501521586
1,261,-0.37101787,0.006231372,3.256989,0.32716807371876017,0.01304238656406701,2.763550531781772
1,262,-0.37065417,0.006224313,3.2564683,0.3249529572246174,0.01334785593430679,2.768551660243581
1,263,-0.3702194,0.0062170057,3.255981,0.32386032314558133,0.013619571565999482,2.772534434152473
1,264,-0.36971882,0.006209486,3.2555249,0.32316255781227265,0.013875363766744604,2.7754956296538142
1,265,-0.36915725,0.0062017827,3.2550974,0.3226737719179607,0.014110245637155043,2.777580252488755
1,266,-0.36853942,0.0061939224,3.2546961,0.322363525592253,0.014328265373755422,2.7788540579199825
1,267,-0.36787012,0.006185935,3.254319,0.32219818266048544,0.014529098497653976,2.779337302216894
1,268,-0.36715418,0.0061778477,3.253964,0.3222184275157795,0.01471400430338796,2.779045242818398
1,269,-0.3663963,0.0061696884,3.2536287,0.322434263267494,0.014884414247283666,2.7779753148932147
1,270,-0.3656011,0.006161484,3.2533114,0.3228163944555186,0.01504049454416393,2.7761330743101467
1,271,-0.36477312,0.00615326,3.2530105,0.3233407011936941,0.015183142552911729,2.7735017120858707
1,272,-0.3639169,0.006145043,3.252724,0.3239866055412629,0.015318314519107458,2.7700396130308054
1,273,-0.36303675,0.0061368565,3.2524502,0.32474707454817825,0.015444054120362139,2.765746861562826
1,274,-0.36213693,0.006128724,3.2521873,0.32558318715657364,0.015563983407237095,2.760626541046196
1,275,-0.36122155,0.0061206687,3.251934,0.3264724476150941,0.015686341254215596,2.7546586505440267
1,276,-0.36029464,0.0061127115,3.2516882,0.327359170667341,0.015810810410524925,2.747812051983451
1,277,-0.35935998,0.0061048716,3.2514489,0.3281272958089378,0.015937232250411677,2.740090366123334
1,278,-0.3584213,0.0060971677,3.2512138,0.3286736580420872,0.01606429316721642,2.7315035851081224
1,279,-0.35748202,0.0060896156,3.250982,0.32891487190786367,0.016196390198598042,2.7220651067691257
1,280,-0.3565455,0.006082231,3.2507513,0.3288024907473641,0.01634145715709736,2.7117937807145704
1,281,-0.35561487,0.0060750274,3.2505205,0.3283144888293062,0.01651777344724465,2.7007340041337637
1,282,-0.3546931,0.0060680164,3.2502875,0.32740496686107423,0.016731073660621733,2.6889554701005802
1,283,-0.35378295,0.006061208,3.2500513,0.3260004823558935,0.01698205989074539,2.676582875581081
1,284,-0.352887,0.006054611,3.2498102,0.324038137537093,0.017269695128637047,2.6636729592267825
1,285,-0.35200763,0.0060482314,3.2495625,0.32158110925869376,0.01759835155405985,2.650313369917909
1,286,-0.35114703,0.006042074,3.2493072,0.3185645573203594,0.017967776006176692,2.636505682987384
1,287,-0.35030723,0.006036143,3.2490427,0.31479856870279393,0.018357142735512845,2.622266464729708
1,288,-0.34948996,0.006030439,3.2487683,0.3102176330091284,0.018758266787728513,2.607653721693249
1,289,-0.3486971,0.0060249656,3.2484875,0.3047691189819621,0.019167539552625346,2.5927425471932275
1,290,-0.34793034,0.0060197245,3.2482057,0.2983802342044264,0.019568120250704847,2.5776222382963168
1,291,-0.34719145,0.0060147187,3.2479274,0.29096547119162014,0.01996182615586253,2.562423954387074
1,292,-0.34648216,0.0060099517,3.2476566,0.28249258571278596,0.020357105112315765,2.5473132484616823
1,293,-0.34580407,0.0060054273,3.247396,0.27297075627618844,0.020745843955630047,2.5323251063435213
1,294,-0.34515882,0.0060011493,3.2471485,0.26239638976593826,0.021116444072255665,2.5175555372778664
1,295,-0.344548,0.0059971223,3.2469165,0.2507087431750859,0.021475737283993965,2.5029616335425025
1,296,-0.34397316,0.0059933527,3.246702,0.23784483080081983,0.021823884273254907,2.488632667499284
1,297,-0.3434359,0.0059898454,3.2465067,0.22396099670705713,0.022156677841721685,2.474645162028331
1,298,-0.34293777,0.0059866076,3.246332,0.20906568178749577,0.02248623080931509,2.4613265157861046
1,299,-0.34248024,0.005983644,3.2461789,0.19301071360246197,0.02280133672482587,2.449086358376852
2,0,1.4406269,0.0,4.087004,1.440626859664917,0.0,3.036799520691205
2,1,1.4406269,0.0,4.0863204,1.440626859664917,0.0,3.0357132104547215
2,2,1.4406269,0.0,4.085245,1.440626859664917,0.0,3.034140621593279
2,3,1.4406269,0.0,4.0837793,1.440626859664917,0.0,3.0321670380278745
2,4,1.4406269,0.0,4.0819225,1.440626859664917,0.0,3.0298540642270035
2,5,1.4406269,0.0,4.0796747,1.440626859664917,0.0,3.027239405060015
2,6,1.4406269,0.0,4.077036,1.440626859664917,0.0,3.0243395347495103
2,7,1.4406269,0.0,4.074006,1.440626859664917,0.0,3.0211539956307742
2,8,1.4406269,0.0,4.0705853,1.440626859664917,0.0,3.017670369665416
2,9,1.4406269,0.0,4.0667734,1.440626859664917,0.0,3.013869169112948
2,10,1.4406269,0.0,4.062571,1.440626859664917,0.0,3.0097281163794944
2,11,1.4406269,0.0,4.057977,1.440626859664917,0.0,3.005225503462791
2,12,1.4406269,0.0,4.052993,1.440626859664917,0.0,3.000342514477385
2,13,1.4406269,0.0,4.0476174,1.440626859664917,0.0,2.995064546007602
2,14,1.4406269,0.0,4.041851,1.440626859664917,0.0,2.989381664057204
2,15,1.4406269,0.0,4.0356936,1.440626859664917,0.0,2.98328839474352
2,16,1.4406269,0.0,4.0291452,1.440626859664917,0.0,2.9767830650232248
2,17,1.4406269,0.0,4.022206,1.440626859664917,0.0,2.9698668987100514
2,18,1.4406269,0.0,4.0148754,1.440626859664917,0.0,2.9625430417771215
2,19,1.4406269,0.0,4.0071545,1.440626859664917,0.0,2.9548156488190718
2,20,1.4406269,0.0,3.9990425,1.440626859664917,0.0,2.946689117513639
2,21,1.4406269,2.533699e-11,3.9905603,1.440626859664917,-8.570207845972588e-20,2.9381687191667316
2,22,1.4406267,3.394136e-09,3.9817638,1.440626859664917,-2.4058405669020906e-18,2.9292688817212893
2,23,1.4406255,3.042709e-08,3.9727135,1.440626859664916,2.1531962753293348e-17,2.9200238573439155
2,24,1.4406215,1.2423455e-07,3.963462,1.440626859664919,-6.234089592166264e-17,2.910484974016794
2,25,1.4406117,3.2803476e-07,3.954057,1.4406268596649203,-6.450445397567177e-17,2.9007157428091235
