drone_x,drone_y,drone_z,num_wraps
-1388.0659139811196,-18.94382739639282,4588.601439493816,1.0
-1391.3905803222656,-21.52784801101685,4576.547687866211,1.0
-1394.1748413899738,-24.776917224884034,4565.365518269857,1.0
-1397.020585205078,-28.72384715652466,4553.546467163086,1.0
-1399.9727946777343,-32.46384978866577,4541.045154907226,1.0
-1402.747635986328,-36.66163707351684,4528.113239624024,1.0
-1404.934861328125,-40.32875991439819,4516.575062133788,1.0
-1406.959061767578,-44.0611401456197,4504.83410550944,1.0
-1408.904374267578,-47.72848201370239,4492.470905639649,1.0
-1410.6305705566406,-51.27711558914184,4479.713255900066,1.0
-1412.214188720703,-54.737786060333256,4466.176472045899,1.0
-1413.308427001953,-57.23166728591919,4454.643553751628,1.0
-1414.3988404134113,-59.57033229446411,4441.611856160482,1.0
-1415.2799846191406,-61.10364986038208,4429.245197631836,1.0
-1416.1691447753906,-62.29105449295044,4416.4696544189455,1.0
-1417.0071981608073,-63.131371265411374,4404.520222045899,1.0
-1417.7616740722656,-63.163639789581296,4391.245319702149,1.0
-1418.2060100097656,-62.73649542109171,4379.897785522461,1.0
-1418.6781779785156,-61.61862000401815,4366.539712605794,1.0
-1419.1795512695312,-60.285012966156,4352.665302612305,1.0
-1419.541825439453,-58.79059768295288,4339.971149780274,1.0
-1419.8036255696613,-56.844652261098226,4327.088784871419,1.0
-1419.7763631998696,-54.55822190221151,4312.788369832357,1.0
-1419.7062134602866,-51.91934784825643,4300.003376342774,1.0
-1420.9852661946613,-48.325917011260984,4286.642007527669,1.0
-1423.5416219889323,-45.061232969919836,4272.842284220378,1.0
-1424.2672893066406,-42.09585134760538,4258.843342163086,1.0
-1421.611619140625,-39.56888366317749,4245.070057250976,1.0
-1418.2081665852866,-37.69516190465291,4231.408120808919,1.0
-1415.2628947753906,-35.61501765823364,4218.273517944336,1.0
-1412.5567993977866,-33.82396897252401,4204.793008504232,1.0
-1410.0422221679687,-31.734521156311036,4190.524494506836,1.0
-1407.403153564453,-29.50485301589966,4175.926594116211,1.0
-1404.6764283040366,-27.770144865671796,4163.448607462566,1.0
-1401.2057658691406,-25.73250842666626,4148.906696655274,1.0
-1397.8627482910156,-23.870642429351808,4136.088093139649,1.0
-1393.9411988118488,-21.557109282175702,4122.437702514649,1.0
-1389.828934814453,-19.732080544789632,4108.658649780274,1.0
-1385.5302287597656,-18.000098377227783,4095.989631225586,1.0
-1380.5619670410156,-16.041393285751344,4082.1464122314455,1.0
-1375.058427001953,-14.372572666168212,4068.2860911865237,1.0
-1370.1857056477866,-13.319872623443603,4056.5509837646487,1.0
-1364.4703736165366,-12.262498622894288,4043.0727122802737,1.0
-1358.343369628906,-11.149279361724851,4029.94289050293,1.0
-1352.032303955078,-10.359606510162351,4016.9062083740237,1.0
-1346.5807251790366,-9.867937808990478,4006.2001536865237,1.0
-1339.9807089029948,-9.041986550649007,3994.0713288167317,1.0
-1333.3032756347657,-8.641106754302978,3982.2875560302737,1.0
-1327.3364624837238,-8.276382849375405,3972.057697631836,1.0
-1320.2553264160156,-7.847923522949218,3960.4953197021487,1.0
-1314.2895061035156,-7.647499646504719,3950.623900431315,1.0
-1307.5404826660156,-7.609514003753662,3940.416340209961,1.0
-1300.837723876953,-7.211643463134766,3930.513019897461,1.0
-1293.6269491373696,-7.042962636311849,3920.254271525065,1.0
-1286.4709025878906,-6.406891590118408,3910.513264038086,1.0
-1279.1240092773437,-6.252551561355591,3901.046192504883,1.0
-1272.1774862467448,-5.542764589945476,3892.118488647461,1.0
-1264.6204631347655,-5.0863129196167,3882.837092163086,1.0
-1257.2977661946613,-4.551626449584961,3874.1409088948567,1.0
-1250.313065673828,-4.047580247879028,3865.9804271240237,1.0
-1242.798417236328,-3.5341663417816163,3857.3139232177737,1.0
-1235.7768514811196,-3.168661282221476,3848.5400788167317,1.0
-1226.6257284342448,-2.5279151655832925,3837.1120596110027,1.0
-1215.0516317545573,-1.926076060295105,3826.5090322672527,1.0
-1204.7310039062502,-1.2444331405162812,3817.140919067383,1.0
-1193.6419637858073,-0.5085587658087412,3807.4423411865237,1.0
-1183.5205038248696,0.1660040559768676,3798.705931681315,1.0
-1172.5371053873696,0.7248578411738078,3789.7736807047527,1.0
-1161.6960816243488,1.457316790262858,3781.163736043294,1.0
-1151.2675741373696,2.0332648696899414,3773.360228556315,1.0
-1142.2842163899738,2.76494669342041,3766.6782624104817,1.0
-1132.7603923339843,3.5967538299560546,3759.9285777587893,1.0
-1123.9105998535156,4.232016414642334,3753.923444702148,1.0
-1116.0731568196613,4.909680122375488,3748.664142944336,1.0
-1109.220780517578,5.5540759506225585,3744.2437734781897,1.0
-1102.282059814453,6.158649677276612,3739.588215209961,1.0
-1096.445634033203,6.803685897827148,3736.002277709961,1.0
-1090.788407470703,7.615080748240153,3732.5686432698567,1.0
-1086.049833251953,8.532742351531983,3729.6836009521485,1.0
-1081.5839803873696,9.711502625783284,3726.923908569336,1.0
-1077.883378173828,10.759540790557862,3724.5321849365237,1.0
-1074.6891337890625,11.672583812713624,3722.7672008056643,1.0
-1071.5517945149738,13.017717276255288,3720.86232409668,1.0
-1068.557206298828,14.442654842376708,3718.778400756836,1.0
-1065.5031698404948,15.983580186208089,3716.900979695638,1.0
-1062.425614501953,17.464118236541747,3715.1536448974607,1.0
-1059.2646953125002,19.172086948394774,3713.439503051758,1.0
-1056.1330119628906,20.86841129684448,3711.698505737305,1.0
-1052.4879924316406,23.022040599822997,3709.5631297607424,1.0
-1048.7617717285157,25.10218357467651,3707.6890208740233,1.0
-1050.4115764160156,26.78428387069702,3683.874449747721,1.0
-1054.4385783691405,30.064576381683352,3574.1690135498047,1.0
-939.4024211425781,41.72802916590373,3498.876809773763,1.0
-802.3180298665364,54.88195601526896,3493.43800769043,1.0
-683.5552938639322,65.73394448979695,3454.3607371826174,1.0
-576.7700358886718,76.13213530604045,3514.1482331136067,1.0
-467.00424812825526,87.06594267908733,3526.3852529703777,1.0
-362.46499235026045,95.01700774256389,3549.8866974690754,1.0
-343.2603211263021,95.19259317143758,3586.3898306070964,1.0
-368.7858236490886,91.99631682459516,3545.666360555013,1.0
-476.35369219970704,80.82939266586304,3520.041492797852,1.0
-585.7607585449218,69.55877613449097,3495.039631225586,1.0
-698.1446696777343,58.048396343231204,3453.6058543701174,1.0
-823.6822673339843,45.87974857711792,3471.67970690918,1.0
-963.0893107910157,33.96415352249146,3486.1468852539065,1.0
-1050.5488241373696,26.702041540781654,3552.3599030354817,1.0
-1101.7959351399738,22.10755848312378,3568.038430867513,1.0
-1098.9572062988282,24.805542415618895,3541.5379100341797,1.0
-1047.8140015462238,31.237166001637775,3526.7937409261067,1.0
-995.733817626953,37.270049327850344,3496.0343822021487,1.0
-885.3726563313802,47.754369650522875,3493.282551147461,1.0
-736.7531698404947,62.406582429250086,3455.8226919352214,1.0
-587.1922364095052,77.0527514559428,3470.130919474284,1.0
-473.4000407714844,86.45097024663289,3493.739094116211,1.0
-422.99811816406253,89.5440864982605,3530.899579956055,1.0
-389.1647705891927,91.4422295036316,3546.823159871419,1.0
-373.52438972981776,91.90357390467328,3533.8756907958987,1.0
-417.733201171875,87.0491173210144,3522.096271850586,1.0
-535.0761882324218,74.6321709098816,3476.5190013427737,1.0
-679.0448161621093,62.38245319747925,3471.893390991211,1.0
-805.635290608724,50.589244121551516,3454.932433146159,1.0
-913.7849284667968,40.164655600229906,3476.438536661784,1.0
-1030.8651896972656,32.44849196497599,3510.1559438883464,1.0
-1092.663407470703,29.12945293807983,3558.48878894043,1.0
-1104.2327027180988,29.666462495168048,3551.6414989013674,1.0
-1065.2096721191406,32.71837416712444,3523.9325755615237,1.0
-997.2309123535157,38.82489799880982,3498.1502574462893,1.0
-899.8237102050781,51.35058292770386,3477.1723094482422,1.0
-774.8939982910156,64.24019550704956,3461.96535144043,1.0
-622.843074625651,73.82169524256389,3458.6972239990237,1.0
-496.3231669921875,83.40821003341675,3487.373310424805,1.0
-433.47175708007813,90.38599323654175,3512.8761180419924,1.0
-397.6777354736328,92.71288036727906,3534.0030864257815,1.0
-385.5017741699219,89.92205738449097,3527.933686401367,1.0
-421.95430102539063,85.06248402023316,3514.997923868815,1.0
-521.1411906738281,77.31568836593628,3479.6825755615237,1.0
-643.0856283365885,68.38984608078003,3467.6439809977214,1.0
-773.241003499349,55.68167550786337,3453.6701040445964,1.0
-897.9246379394531,43.98598535283408,3469.9132274169924,1.0
-1007.7569743652343,38.17568134689331,3502.7038157958987,1.0
-1071.3154663899738,35.6452807528178,3539.553628621419,1.0
-1095.9337932128906,33.87668156051636,3542.50490222168,1.0
-1069.969071533203,35.28223347091676,3526.18214831543,1.0
-1016.7144938964843,41.49719929122925,3503.5719188232424,1.0
-937.8443156738281,51.59865497970581,3484.896829305013,1.0
-823.2338216959635,61.50404667282105,3463.2019033610027,1.0
-687.1219239095052,70.25225249354045,3452.2472524820964,1.0
-554.7511760253906,80.08437275314331,3470.86330065918,1.0
-476.4956726888021,87.79116240564983,3497.015542683919,1.0
-419.24864306640626,90.96760995610555,3519.521585164388,1.0
-388.90436409505213,90.0343162956238,3527.1332795003254,1.0
-410.01187752278645,86.20736876551311,3517.8630361735027,1.0
-488.8980367838542,81.07383147303264,3490.1466868896487,1.0
-601.6812297363281,71.49207742436727,3468.2427155354817,1.0
-714.5024821777344,60.50038761520386,3451.8597728271484,1.0
-838.0257121582031,50.62572407150268,3458.7484935302737,1.0
-959.9228068847657,44.25042398198446,3489.092060424805,1.0
-1045.624100830078,38.958744091033935,3522.2117259521483,1.0
-1081.2333944498696,35.78070123418173,3531.7082306722004,1.0
-1076.5312460123696,37.00159255091349,3528.9530833740237,1.0
-1035.4678101399738,43.64202808761597,3513.7721955159504,1.0
-957.6197825927733,51.5163090171814,3489.7208140869143,1.0
-847.015905843099,59.1225159111023,3460.5903717854817,1.0
-709.1435100097656,68.66804432296753,3451.3290802815754,1.0
-587.5501465657552,79.04275186284383,3466.2264598388674,1.0
-494.8390768229167,84.4463061434428,3490.6835724690754,1.0
-401.8165345052083,84.17706481043498,3529.62648425293,1.0
-396.77449145507813,86.8445274772644,3523.486591674805,1.0
-423.71739306640626,84.8520195426941,3513.304076212565,1.0
-492.9114772338867,78.16331600570679,3491.005451538086,1.0
-593.4582072753906,69.15615009689331,3463.5457957763674,1.0
-705.0350708821614,60.70375751876831,3451.7239167073567,1.0
-842.6981364746093,52.04999215825399,3462.4277130940754,1.0
-957.9044759928385,44.649790996551516,3487.8796377360027,1.0
-1035.0880900878906,39.507928763071696,3511.1945181070964,1.0
-1072.8473674316406,38.281741374969485,3527.8233836669924,1.0
-1074.7890178222656,40.577265972137454,3531.0974111735027,1.0
-1036.070389892578,44.93803333663941,3515.280842163086,1.0
-953.3378662923177,51.145336701711024,3483.397236206055,1.0
-837.3029948730468,59.61781620407105,3458.6960846761067,1.0
-710.961462483724,69.1837329012553,3454.1847728271487,1.0
-592.3514567871093,76.94213795089722,3464.9417918701174,1.0
-497.53865161132813,80.6742622795105,3486.18117175293,1.0
-433.90364184570313,83.6522184155782,3508.0905142008464,1.0
-410.49823616536463,84.86410958989461,3518.4250072021487,1.0
-422.88887133789063,81.70117115402222,3514.8593333740237,1.0
-467.54762988281254,76.97967914962769,3495.9088084716795,1.0
-560.2498942871093,69.4840538444519,3469.995685913086,1.0
-680.615047281901,62.34579522832235,3454.7481883544924,1.0
-810.424373453776,53.51843443934123,3457.8373810628254,1.0
-916.9973613281248,46.75464558029176,3474.358982421875,1.0
-1008.0863404134114,42.278497610727946,3501.8024892985027,1.0
-1058.5732788899738,41.1184252840678,3523.5609935302737,1.0
-1069.9720826009113,41.865192963918055,3528.6164134521487,1.0
-1039.0370646972656,45.22412037277223,3513.1488841552737,1.0
-974.9502727050781,50.416377300262454,3490.066669799805,1.0
-875.3375560302734,58.048034900665286,3466.907215454102,1.0
-746.6762858886718,66.1008751335144,3453.1935008544924,1.0
-632.9394694824218,72.56246621831258,3457.625365275065,1.0
-530.6067058105468,78.2023384513855,3477.069660522461,1.0
-461.36654010009767,80.65298771286011,3499.2291606445315,1.0
-419.7801982421875,81.64526867294312,3514.4931224365237,1.0
-419.6026266276042,80.38533202234905,3513.561685262044,1.0
-464.37669482421876,76.21157764816284,3496.7908112386067,1.0
-542.1534790852864,69.16183145268758,3475.915689168294,1.0
-653.5097616373697,63.1615784111023,3456.2802318115237,1.0
-767.8309286295572,55.71014967981974,3452.9228099365237,1.0
-879.6657268066406,50.155328665415446,3466.935810424805,1.0
-982.4627849121093,45.66953586959839,3494.0040477294924,1.0
-1042.5893514811196,43.504861746470134,3515.3488149820964,1.0
-1063.1567749837238,43.94680968348185,3523.8294871826174,1.0
-1045.2693238118488,47.088642670949305,3516.69592191569,1.0
-991.1202312011717,51.75688785934449,3496.112580444336,1.0
-905.7183391113281,57.46488022232056,3472.0641673583987,1.0
-784.7339030761718,64.68706440353394,3454.0473216552737,1.0
-664.3204712727864,71.51863788986206,3455.439065633138,1.0
-548.9027873535156,76.92771839523316,3472.957844116211,1.0
-474.62168994140626,78.98689706548055,3493.61525378418,1.0
-430.8730632324219,79.87550281906128,3509.8192943115237,1.0
-427.0586914876302,78.60195342127483,3511.615884480794,1.0
-466.16432299804694,74.5844185295105,3496.9151805419924,1.0
-533.5794637858072,69.7184008700053,3476.965900756836,1.0
-630.5603801269531,64.39380319341024,3458.5952545979817,1.0
-757.8866740722656,58.13047336959839,3453.3463939208987,1.0
-863.4251669108072,52.6479802869161,3463.968098022461,1.0
-964.1053833821614,48.62498020553589,3487.117451049805,1.0
-1031.583329345703,47.083734427134196,3511.13342191569,1.0
-1057.1852885742187,47.24153732681275,3522.0727122802737,1.0
-1042.426591064453,49.81388782882691,3515.4948314208987,1.0
-995.0458537597657,53.667689556121836,3497.229755737305,1.0
-913.1474772949218,59.27914738082887,3473.2166942138674,1.0
-802.0031291503906,65.15733417892456,3455.913459350586,1.0
-691.135555094401,70.37530191167195,3453.3012279052737,1.0
-586.873571858724,74.5817838452657,3465.259439168294,1.0
-496.8849345703125,76.9863248608907,3487.439269083659,1.0
-446.4024618326823,77.29726846440633,3504.782307006836,1.0
-431.21666064453126,77.36058735275269,3509.377033569336,1.0
-459.63601285807295,74.13013894780477,3498.99182035319,1.0
-521.4939942220052,70.23804910405477,3480.00598050944,1.0
-612.0421306152343,64.86480640792847,3461.370844604492,1.0
-720.8623210449218,60.18945240402223,3452.294758178711,1.0
-830.6269694824218,55.83406757736206,3458.77638659668,1.0
-934.5890361328125,51.711869472503665,3479.3695872802737,1.0
-1010.0221721191405,49.852987204233806,3502.717141805013,1.0
-1045.8802450358073,49.72610910161337,3516.76417956543,1.0
-1046.916825439453,51.74544453048706,3517.095966674805,1.0
-1008.5686503906248,54.98647522354126,3502.074756958008,1.0
-940.2120931803385,59.165966584523524,3480.2540884195964,1.0
-836.1737631022135,64.01487405522664,3459.7666413167317,1.0
-728.0007487792968,69.10942768478394,3452.6032095133464,1.0
-611.9616252441406,73.56481861495972,3460.797769246419,1.0
-521.6910563964843,75.44191669845581,3479.5158275146487,1.0
-469.2080953776042,76.28015064620972,3495.628478068034,1.0
-438.75528572591145,75.71662830734253,3506.827493367513,1.0
-447.7885193684896,73.85021900558472,3503.2560008544924,1.0
