drone_x,drone_y,drone_z,num_wraps
-1452.6815043945312,176.88815235519408,4152.605518676758,1.0
-1446.886552001953,180.14273507817586,4130.421100952149,1.0
-1441.2197225748696,182.5602765820821,4110.374388712566,1.0
-1434.4885620930988,184.96983265304567,4088.523843465169,1.0
-1427.2685100097656,186.52928598149617,4067.005207397461,1.0
-1419.647050048828,187.61323475265502,4045.2187083740237,1.0
-1412.674607421875,187.8497879447937,4027.054676391602,1.0
-1404.1872111816406,187.80079578781127,4006.570881225586,1.0
-1395.5424357910156,186.51299976730346,3987.843830444336,1.0
-1387.5630249837238,185.05941700363158,3971.7037344156897,1.0
-1379.0124471842448,183.32684762700399,3955.2714427490237,1.0
-1369.4652059733073,180.74930754725133,3937.534992553711,1.0
-1360.5513062337238,178.25906299972533,3921.379312215169,1.0
-1350.8638062337238,175.8307081006368,3905.286701538086,1.0
-1339.219071533203,172.64878773117064,3887.3627513427737,1.0
-1328.9749715983073,170.03731210454305,3872.0710439860027,1.0
-1317.7746135253906,167.32791574223836,3856.4237864990237,1.0
-1306.074296142578,164.48225330734252,3840.6037181396487,1.0
-1293.4306804199218,161.67266010665892,3824.7081492919924,1.0
-1281.259012939453,159.21517872238158,3810.3226634521484,1.0
-1269.0068522949218,157.05184864425658,3796.4576915283205,1.0
-1254.810624267578,155.08688282394408,3780.740070678711,1.0
-1242.278641845703,153.43785531743367,3768.239907918294,1.0
-1227.8629924316406,151.8073519808451,3754.2344147542317,1.0
-1214.6270915527343,150.7188064994812,3741.929462768555,1.0
-1200.0619670410156,149.85191273117064,3729.407876668294,1.0
-1186.7936158040366,149.1656690381368,3718.896564819336,1.0
-1173.618729736328,148.7758667411804,3708.532718994141,1.0
-1160.929001953125,148.37837910079955,3699.278095581055,1.0
-1147.4846151529948,148.06910124842324,3689.450072306315,1.0
-1135.3605510253906,147.69063241704305,3681.170266805013,1.0
-1122.325760986328,146.88836089197792,3672.4621369222004,1.0
-1110.7855591634113,146.13214039230346,3665.464598673502,1.0
-1098.8879761555988,145.02744984054564,3658.1366974690754,1.0
-1087.7391724446613,143.96516854985555,3651.32521472168,1.0
-1078.5658732910156,142.7856209220886,3645.413502075195,1.0
-1069.971268798828,141.32216190719603,3640.487293579102,1.0
-1061.0704712727866,139.83773222986855,3632.487873413086,1.0
-1064.6035014648437,145.56874012374877,3574.074802734375,1.0
-1021.2058065592447,132.01477487309774,3429.2690013427737,1.0
-866.8567668457031,85.99649484380086,3412.92042956543,1.0
-755.1087403157552,51.51412128829956,3373.101154663086,1.0
-640.9761516113281,16.31029056930542,3409.1468699951174,1.0
-509.63175056966145,-19.98124003982544,3416.507241902669,1.0
-393.2178889770508,-53.042447811126706,3437.230793334961,1.0
-340.6155965983073,-70.23171051915486,3475.101378458659,1.0
-344.1927450358073,-75.15448578770955,3463.745767293294,1.0
-393.39945076497395,-62.98892665481568,3463.0331411539714,1.0
-451.9554403483073,-47.059558317820226,3421.9741201578777,1.0
-536.9226848144531,-20.677317386627198,3392.2545360107424,1.0
-677.7767701009114,15.894287659962973,3370.0316763102214,1.0
-822.0497478027344,54.989278453826905,3386.2161082763673,1.0
-935.0714274902343,90.32428923670452,3398.1609284261067,1.0
-1013.5129965006508,116.12131173833211,3418.6676829833987,1.0
-1080.3324138183593,135.10273289108275,3446.6437114257815,1.0
-1101.991044189453,142.0900668245951,3467.36085925293,1.0
-1076.7369344889323,137.82310413742064,3449.7244049886067,1.0
-996.9645549316405,118.78091867192587,3412.871662475586,1.0
-898.7642375488281,90.29543995285036,3385.6671336669924,1.0
-776.7840129394531,54.32588123703003,3374.27052722168,1.0
-638.1077434082031,14.186290019989015,3371.5241689860027,1.0
-520.2220419108072,-21.635221566518148,3393.4875072021487,1.0
-434.20274462890626,-51.129933124542234,3419.6809479573567,1.0
-386.00211189778645,-68.2690487759908,3443.337808308919,1.0
-369.302557454427,-75.38531820551555,3448.0434357503254,1.0
-404.2784078776042,-68.6823534228007,3433.7012116292317,1.0
-492.75206103515626,-44.35991740798949,3403.639728881836,1.0
-589.8974162597656,-15.50749278640747,3381.0858348388674,1.0
-701.4328573404947,18.075526152292888,3367.5254303792317,1.0
-822.7951620279947,56.44815372848512,3372.798013387044,1.0
-942.6949626464843,96.84609150314331,3399.1271556396487,1.0
-1019.4631714680988,123.598944896698,3422.132241902669,1.0
-265.50645556640626,35.5215637626648,2883.8273814697263,1.0
-1076.417313720703,150.62559437179564,3448.4217723388674,1.0
-1045.2884481608073,147.0971469027201,3436.070677775065,1.0
-978.9973918457031,129.39360482915242,3408.805724161784,1.0
-875.6793579915364,100.12316822433472,3381.8766063232424,1.0
-767.2197225748697,69.10274433517456,3369.765481648763,1.0
-641.832067952474,28.610597525278727,3371.4584544677737,1.0
-538.4512492675781,-7.178986157735189,3385.659931518555,1.0
-458.80125537109376,-35.448754077911374,3410.1286611735027,1.0
-416.77369799804694,-51.465451007843015,3425.986164428711,1.0
-408.03486743164063,-59.12877854283651,3429.4642934977214,1.0
-440.35493579101563,-52.194149738311765,3416.6254466552737,1.0
-503.3604391276042,-31.9066334622701,3397.743081746419,1.0
-602.0801758626302,-0.8257195410728455,3376.771829305013,1.0
-722.1881877441406,39.25005268478393,3366.57130847168,1.0
-838.0529134928385,83.22187987391155,3376.1493927815754,1.0
-931.8309082845053,120.64477466964722,3396.5815216878254,1.0
-1007.5763509928385,151.64767129643758,3420.748941121419,1.0
-1042.9184123535156,171.21560596847533,3435.8831981201174,1.0
-1046.2910116373696,181.15899077479042,3440.373371459961,1.0
-1015.8701945800781,177.51739429855346,3427.9327586669924,1.0
-957.5915894368488,162.10429818852742,3405.763101277669,1.0
-868.5472575683593,136.57453846359252,3383.7719310302737,1.0
-759.3273072102864,101.09736815516156,3370.54504300944,1.0
-643.8268392740885,58.44368798955282,3370.634622273763,1.0
-549.8901123860677,22.652181540171306,3383.5919790445964,1.0
-478.06106168619795,-6.518696711222331,3402.279845255534,1.0
-434.6949504394531,-29.100788837432862,3417.677241088867,1.0
-423.89354052734376,-40.229035144805906,3421.601337768555,1.0
-451.0824824829101,-35.180080181121824,3412.388264038086,1.0
-506.94505419921876,-19.23077146784465,3395.744689005534,1.0
