drone_x,drone_y,drone_z,num_wraps
-953.4509440917968,19.670159572601317,3407.065754272461,1.0
-788.4113933105468,-21.67623401260376,3413.887043334961,1.0
-673.7011271972656,-48.291249042510984,3385.1102895914714,1.0
-565.662654703776,-74.83139873123169,3429.742837605794,1.0
-442.62620654296876,-106.06959860102337,3445.2370596110027,1.0
-348.1344666341146,-127.17765880203247,3470.163919148763,1.0
-319.9056560058594,-138.55171784337364,3498.2445872802737,1.0
-346.9684815266927,-138.77591014480592,3472.6864818115237,1.0
-426.1706604817708,-122.65219696935017,3454.66505847168,1.0
-509.45351977539065,-104.41699596023561,3408.1370067138673,1.0
-627.8881389160156,-76.86063075637817,3392.8307231445315,1.0
-779.0130778808593,-46.705111906687414,3384.0490509847004,1.0
-914.2606568196614,-15.734269545237224,3412.945230183919,1.0
-1013.0593221842447,14.056798849741616,3430.1387116292317,1.0
-351.59276944986976,8.726948970794679,2950.549152709961,1.0
-1087.3046021321613,34.12891570154826,3464.8861888427737,1.0
-1070.903153564453,31.83438546880086,3461.44679675293,1.0
-999.4156047363281,23.259728028615314,3425.4296865641277,1.0
-877.658728108724,-3.4718362547556563,3400.26613269043,1.0
-760.8305624186197,-30.789458042144776,3382.3305044352214,1.0
-641.374812906901,-61.529195870717366,3386.1081940511067,1.0
-505.4994466959635,-90.5223192431132,3406.2052602945964,1.0
-412.2132808227539,-116.42360377883911,3445.0782969970705,1.0
-358.7562419433594,-135.53840200678508,3464.8822622477214,1.0
-347.51944588216145,-140.02726309076945,3468.092833536784,1.0
-368.2781001586914,-136.6487052497864,3457.503651000977,1.0
-430.47108569335944,-124.854424243927,3437.8104442138674,1.0
-536.7205974121093,-104.56999787267048,3401.8312978922527,1.0
-668.160701578776,-70.30682445144653,3380.6211335042317,1.0
-782.6864584147135,-39.9893971341451,3382.0138133544924,1.0
-905.1040812988281,-9.211554294586179,3402.2979930419924,1.0
-990.9563558756508,15.003804439544679,3422.7362661539714,1.0
-1042.8082235514323,33.45371682866415,3441.8998810628254,1.0
-1046.5270549316406,38.0444163424174,3447.537962931315,1.0
-1019.4720012207031,34.38206028366089,3436.059894897461,1.0
-954.8325358886718,21.678263896942138,3411.6151927490237,1.0
-855.6598674316406,-0.5598247704505921,3389.33449206543,1.0
-731.6064209798177,-32.82696796035766,3381.8964427490237,1.0
-619.8820557454427,-63.862816577911374,3386.110757527669,1.0
-516.2039348144531,-93.7070624885559,3403.855793334961,1.0
-432.18959155273444,-121.48806326166789,3432.5294383544924,1.0
-387.8872742513021,-137.5151120084127,3452.1627798258464,1.0
-381.6234599609375,-144.16899180984498,3452.8969717203777,1.0
-415.58601489257813,-140.03184581375123,3438.560464558919,1.0
-487.82440804036463,-126.14636811192828,3415.545327840169,1.0
-587.2384196777343,-102.25360942459106,3392.03419909668,1.0
-706.8763998209635,-69.82535625076294,3379.485167521159,1.0
-830.2925578613281,-35.30820537185669,3386.789814331055,1.0
-921.8144898274741,-8.021060710906982,3404.751789428711,1.0
-1000.4617473144531,21.07333301925659,3427.066181518555,1.0
-1034.0368612467448,34.92726953252157,3440.5351146240237,1.0
-1032.1043864746093,40.252800220489505,3440.991047241211,1.0
-997.2181763509114,35.914963319142664,3427.968342163086,1.0
-921.1236735839843,20.460873836517337,3404.48048815918,1.0
-816.9090739746093,-6.70045161819458,3385.8014720458987,1.0
-714.5772258300781,-35.03863088862101,3379.6544993896487,1.0
-602.8618937988281,-68.6921699104309,3387.404356974284,1.0
-508.65365405273445,-100.18078990554808,3406.890705444336,1.0
